matchlinkId;teamAId;teamBId;date;difScore;map
2315630;4602;6959;2017-10-06 20:00:00;12;Cobblestone
2315630;4602;6959;2017-10-06 20:00:00;8;Mirage
2315673;8135;7020;2017-10-06 20:00:00;-5;Mirage
2315673;8135;7020;2017-10-06 20:00:00;-9;Nuke
2315612;7175;6667;2017-10-06 20:05:00;-12;Inferno
2313992;5310;4991;2017-10-06 20:10:00;-1;Inferno
2313988;4608;5995;2017-10-06 20:25:00;-2;Nuke
2315671;6418;6420;2017-10-06 20:55:00;6;Cache
2315613;6902;5991;2017-10-06 21:00:00;-2;Cache
2313989;6667;6665;2017-10-06 21:40:00;2;Mirage
2313993;7175;4494;2017-10-06 21:40:00;-4;Nuke
2315674;7234;6113;2017-10-06 21:50:00;9;Overpass
2315674;7234;6113;2017-10-06 21:50:00;1;Inferno
2315685;5141;8066;2017-10-06 21:50:00;10;Mirage
2315685;5141;8066;2017-10-06 21:50:00;4;Inferno
2315672;6417;6418;2017-10-06 22:10:00;-1;Mirage
2315614;5991;6902;2017-10-06 22:15:00;3;Inferno
2313994;4494;7175;2017-10-06 22:40:00;-3;Mirage
2313990;6665;6667;2017-10-06 22:50:00;1;Overpass
2315662;5752;6615;2017-10-07 00:10:00;5;Mirage
2314384;5005;7010;2017-10-07 01:00:00;-7;Mirage
2314383;7557;6137;2017-10-07 01:05:00;4;Cache
2315422;8382;7614;2017-10-07 01:05:00;4;Cobblestone
2315422;8382;7614;2017-10-07 01:05:00;9;Mirage
2315663;6615;5752;2017-10-07 01:10:00;-2;Train
2314386;7010;5005;2017-10-07 02:00:00;-4;Cobblestone
2315668;6673;6290;2017-10-07 02:20:00;-10;Inferno
2314385;6137;7557;2017-10-07 02:25:00;10;Mirage
2315669;6290;6673;2017-10-07 03:10:00;-4;Mirage
2314387;5973;6615;2017-10-07 03:20:00;-10;Mirage
2314388;7801;5974;2017-10-07 03:20:00;-1;Inferno
2314389;6615;5973;2017-10-07 04:20:00;3;Train
2314390;5974;7801;2017-10-07 05:20:00;12;Overpass
2315691;8453;8454;2017-10-07 09:20:00;15;Cache
2315692;7567;8455;2017-10-07 10:30:00;4;Nuke
2315678;6643;8283;2017-10-07 10:40:00;-11;Inferno
2315678;6643;8283;2017-10-07 10:40:00;-11;Overpass
2315683;8103;7000;2017-10-07 10:40:00;-8;Mirage
2315683;8103;7000;2017-10-07 10:40:00;10;Overpass
2315683;8103;7000;2017-10-07 10:40:00;-1;Cobblestone
2315699;8113;8456;2017-10-07 11:00:00;10;Mirage
2315699;8113;8456;2017-10-07 11:00:00;11;Train
2315680;4865;7716;2017-10-07 11:30:00;-7;Train
2315701;8454;8455;2017-10-07 11:40:00;-15;Mirage
2315701;8454;8455;2017-10-07 11:40:00;-11;Cache
2315631;6978;4602;2017-10-07 13:00:00;-14;Cobblestone
2315631;6978;4602;2017-10-07 13:00:00;-6;Mirage
2315681;7962;7716;2017-10-07 13:00:00;-9;Train
2315682;8207;8143;2017-10-07 14:30:00;7;Inferno
2315679;5158;5153;2017-10-07 14:45:00;-14;Cache
2315679;5158;5153;2017-10-07 14:45:00;-8;Mirage
2315679;5158;5153;2017-10-07 14:45:00;-6;Cobblestone
2315684;6896;7253;2017-10-07 15:15:00;1;Train
2315684;6896;7253;2017-10-07 15:15:00;3;Mirage
2315700;5524;8167;2017-10-07 15:15:00;6;Cobblestone
2315700;5524;8167;2017-10-07 15:15:00;6;Inferno
2315632;8068;7713;2017-10-07 15:45:00;12;Cobblestone
2315632;8068;7713;2017-10-07 15:45:00;6;Train
2315686;5113;6652;2017-10-07 18:00:00;-6;Mirage
2315686;5113;6652;2017-10-07 18:00:00;-13;Cache
2315703;7000;6896;2017-10-07 18:10:00;-2;Mirage
2315703;7000;6896;2017-10-07 18:10:00;-15;Cache
2315656;4554;7234;2017-10-07 18:15:00;-4;Cobblestone
2315633;4602;8068;2017-10-07 18:30:00;3;Cobblestone
2315633;4602;8068;2017-10-07 18:30:00;5;Train
2315702;8113;5524;2017-10-07 18:45:00;7;Cache
2315702;8113;5524;2017-10-07 18:45:00;1;Cobblestone
2313995;4494;4608;2017-10-07 19:00:00;4;Cobblestone
2315615;5991;5378;2017-10-07 19:00:00;-2;Nuke
2315688;8120;7020;2017-10-07 19:00:00;1;Mirage
2315688;8120;7020;2017-10-07 19:00:00;-3;Cobblestone
2315688;8120;7020;2017-10-07 19:00:00;-9;Overpass
2315657;6132;8032;2017-10-07 19:35:00;7;Train
2315454;6947;8272;2017-10-07 20:00:00;5;Mirage
2315454;6947;8272;2017-10-07 20:00:00;7;Train
2315455;7614;7653;2017-10-07 20:00:00;-2;Cobblestone
2315455;7614;7653;2017-10-07 20:00:00;3;Inferno
2315455;7614;7653;2017-10-07 20:00:00;-5;Mirage
2315616;5378;5991;2017-10-07 20:00:00;-12;Inferno
2313996;4608;4494;2017-10-07 20:10:00;-5;Inferno
2315617;6902;7175;2017-10-07 21:00:00;12;Mirage
2315658;5208;7856;2017-10-07 21:00:00;-4;Train
2315687;5141;6652;2017-10-07 21:00:00;-3;Mirage
2315687;5141;6652;2017-10-07 21:00:00;-7;Inferno
2313997;4991;6665;2017-10-07 21:25:00;12;Mirage
2315675;6615;5752;2017-10-07 21:40:00;-4;Mirage
2315675;6615;5752;2017-10-07 21:40:00;-10;Overpass
2315618;7175;6902;2017-10-07 21:45:00;10;Overpass
2313998;6665;4991;2017-10-07 22:25:00;-8;Train
2315659;4688;6113;2017-10-07 22:30:00;4;Cache
2315456;6619;6771;2017-10-07 23:40:00;-1;Nuke
2315456;6619;6771;2017-10-07 23:40:00;10;Inferno
2315456;6619;6771;2017-10-07 23:40:00;2;Cache
2315457;7936;8125;2017-10-07 23:45:00;-10;Inferno
2315457;7936;8125;2017-10-07 23:45:00;-10;Overpass
2315693;6137;7801;2017-10-08 00:20:00;-13;Train
2314391;6290;5752;2017-10-08 01:05:00;-14;Inferno
2315694;7801;6137;2017-10-08 01:10:00;-12;Cobblestone
2314393;5752;6290;2017-10-08 01:55:00;-5;Train
2314394;6137;6211;2017-10-08 03:10:00;9;Mirage
2314392;6211;6137;2017-10-08 04:10:00;-3;Cobblestone
2315709;7567;8453;2017-10-08 05:55:00;13;Mirage
2315709;7567;8453;2017-10-08 05:55:00;3;Inferno
2315710;8453;8455;2017-10-08 08:10:00;8;Nuke
2315710;8453;8455;2017-10-08 08:10:00;2;Overpass
2315706;6899;8207;2017-10-08 08:30:00;-5;Cobblestone
2314294;8008;8321;2017-10-08 10:00:00;8;Overpass
2315497;7594;8436;2017-10-08 10:00:00;1;Cache
2315711;7567;8453;2017-10-08 10:40:00;11;Cache
2314295;8321;8008;2017-10-08 11:00:00;-6;Nuke
2315594;8434;8021;2017-10-08 11:00:00;-5;Inferno
2314296;6010;7517;2017-10-08 12:00:00;-12;Cobblestone
2314297;7517;6010;2017-10-08 13:00:00;-3;Cobblestone
2315704;4411;5310;2017-10-08 13:00:00;8;Train
2315704;4411;5310;2017-10-08 13:00:00;-1;Mirage
2315704;4411;5310;2017-10-08 13:00:00;3;Inferno
2315527;7856;6855;2017-10-08 17:00:00;-11;Cache
2315527;7856;6855;2017-10-08 17:00:00;3;Inferno
2315527;7856;6855;2017-10-08 17:00:00;6;Train
2315705;6667;4411;2017-10-08 17:00:00;1;Cache
2315705;6667;4411;2017-10-08 17:00:00;10;Mirage
2315642;8452;4606;2017-10-08 17:10:00;-12;Mirage
2315642;8452;4606;2017-10-08 17:10:00;5;Cobblestone
2315642;8452;4606;2017-10-08 17:10:00;2;Cache
2314001;7175;6667;2017-10-08 19:00:00;-12;Inferno
2315458;6947;7653;2017-10-08 19:00:00;-7;Mirage
2315458;6947;7653;2017-10-08 19:00:00;3;Cobblestone
2315458;6947;7653;2017-10-08 19:00:00;-3;Overpass
2315448;7144;5378;2017-10-08 19:15:00;5;Train
2314002;6667;7175;2017-10-08 19:55:00;-4;Overpass
2315712;8105;5412;2017-10-08 20:00:00;4;Cache
2315712;8105;5412;2017-10-08 20:00:00;2;Inferno
2315579;6745;6669;2017-10-08 20:10:00;-5;Cache
2315579;6745;6669;2017-10-08 20:10:00;-15;Train
2315619;4411;7175;2017-10-08 21:00:00;2;Overpass
2315714;7856;8242;2017-10-08 21:00:00;-1;Cobblestone
2315714;7856;8242;2017-10-08 21:00:00;-6;Cache
2314005;5991;4494;2017-10-08 21:20:00;5;Cache
2315740;7900;5138;2017-10-08 22:00:00;11;Overpass
2315740;7900;5138;2017-10-08 22:00:00;-12;Train
2315740;7900;5138;2017-10-08 22:00:00;-9;Inferno
2315620;7175;4411;2017-10-08 22:10:00;-12;Inferno
2314006;4494;5991;2017-10-08 22:30:00;6;Cobblestone
2315741;7020;7367;2017-10-08 22:35:00;-13;Cache
2315741;7020;7367;2017-10-08 22:35:00;8;Nuke
2315741;7020;7367;2017-10-08 22:35:00;-5;Inferno
2315459;8125;6619;2017-10-08 23:20:00;-1;Cache
2315459;8125;6619;2017-10-08 23:20:00;-6;Cobblestone
2315695;6615;6673;2017-10-09 00:05:00;1;Inferno
2314396;6290;6301;2017-10-09 01:00:00;12;Cache
2315696;6673;6615;2017-10-09 01:55:00;-5;Nuke
2314398;6301;6290;2017-10-09 02:00:00;-10;Train
2315460;7653;6619;2017-10-09 02:25:00;12;Inferno
2315460;7653;6619;2017-10-09 02:25:00;-10;Overpass
2315460;7653;6619;2017-10-09 02:25:00;9;Nuke
2315742;6947;8125;2017-10-09 02:35:00;-8;Cache
2315742;6947;8125;2017-10-09 02:35:00;13;Train
2315742;6947;8125;2017-10-09 02:35:00;11;Mirage
2315697;6137;7010;2017-10-09 02:45:00;13;Cache
2314400;6211;7801;2017-10-09 03:20:00;-2;Train
2314399;6673;5974;2017-10-09 03:25:00;1;Overpass
2315698;7010;6137;2017-10-09 03:30:00;-9;Inferno
2314402;7801;6211;2017-10-09 04:40:00;2;Cobblestone
2314401;5974;6673;2017-10-09 05:25:00;2;Mirage
2314298;7212;5293;2017-10-09 10:00:00;9;Cobblestone
2315744;6010;7974;2017-10-09 10:00:00;6;Train
2314299;5293;7212;2017-10-09 11:00:00;-5;Mirage
2315647;8008;7974;2017-10-09 11:00:00;14;Cache
2315718;7606;8143;2017-10-09 11:30:00;8;Inferno
2314833;6248;7344;2017-10-09 12:00:00;-7;Cobblestone
2315745;7517;7212;2017-10-09 12:00:00;4;Overpass
2314834;7344;6248;2017-10-09 13:00:00;5;Train
2315719;7606;6899;2017-10-09 13:00:00;11;Cobblestone
2315640;7969;7367;2017-10-09 14:00:00;6;Train
2314826;7092;7344;2017-10-09 14:05:00;-7;Cobblestone
2314825;7344;7092;2017-10-09 15:00:00;3;Mirage
2315720;5422;6094;2017-10-09 15:00:00;-16;Mirage
2315720;5422;6094;2017-10-09 15:00:00;5;Train
2315720;5422;6094;2017-10-09 15:00:00;-15;Inferno
2315737;5310;7856;2017-10-09 16:00:00;8;Overpass
2315737;5310;7856;2017-10-09 16:00:00;7;Inferno
2315316;6669;7669;2017-10-09 17:00:00;14;Nuke
2315316;6669;7669;2017-10-09 17:00:00;8;Cobblestone
2315733;7331;5208;2017-10-09 17:15:00;-5;Mirage
2315733;7331;5208;2017-10-09 17:15:00;13;Train
2315733;7331;5208;2017-10-09 17:15:00;10;Overpass
2315766;8457;8458;2017-10-09 17:55:00;-5;Inferno
2315766;8457;8458;2017-10-09 17:55:00;-7;Mirage
2315509;4674;8068;2017-10-09 18:00:00;-7;Mirage
2315509;4674;8068;2017-10-09 18:00:00;-1;Cache
2315768;7908;8184;2017-10-09 18:00:00;-8;Overpass
2315768;7908;8184;2017-10-09 18:00:00;14;Inferno
2315768;7908;8184;2017-10-09 18:00:00;-8;Mirage
2315310;8347;8127;2017-10-09 19:00:00;13;Cache
2315310;8347;8127;2017-10-09 19:00:00;2;Overpass
2315713;6343;7552;2017-10-09 19:00:00;-2;Inferno
2315713;6343;7552;2017-10-09 19:00:00;5;Nuke
2315713;6343;7552;2017-10-09 19:00:00;10;Overpass
2315732;5422;7865;2017-10-09 19:00:00;-4;Mirage
2315732;5422;7865;2017-10-09 19:00:00;2;Inferno
2315732;5422;7865;2017-10-09 19:00:00;-2;Train
2315730;4494;7713;2017-10-09 20:00:00;7;Mirage
2315730;4494;7713;2017-10-09 20:00:00;3;Nuke
2315734;7144;8420;2017-10-09 20:50:00;6;Train
2315734;7144;8420;2017-10-09 20:50:00;5;Mirage
2315773;8458;8184;2017-10-09 21:00:00;-6;Inferno
2315773;8458;8184;2017-10-09 21:00:00;7;Mirage
2315773;8458;8184;2017-10-09 21:00:00;1;Cache
2315644;5929;8068;2017-10-09 21:50:00;2;Train
2315644;5929;8068;2017-10-09 21:50:00;9;Cache
2315776;4865;6899;2017-10-10 10:15:00;3;Inferno
2315776;4865;6899;2017-10-10 10:15:00;4;Cache
2314843;5680;6468;2017-10-10 11:00:00;-12;Cobblestone
2314847;6010;8008;2017-10-10 11:00:00;-11;Cobblestone
2315598;8021;7517;2017-10-10 11:00:00;-7;Mirage
2314844;6468;5680;2017-10-10 12:00:00;-1;Cache
2314848;8008;6010;2017-10-10 12:00:00;2;Overpass
2315599;7517;8021;2017-10-10 12:00:00;-5;Overpass
2315602;7092;8211;2017-10-10 13:00:00;7;Train
2315600;7344;7354;2017-10-10 13:25:00;-7;Cobblestone
2315778;7716;8207;2017-10-10 13:30:00;-10;Train
2315778;7716;8207;2017-10-10 13:30:00;11;Inferno
2315778;7716;8207;2017-10-10 13:30:00;1;Cobblestone
2315601;7354;7344;2017-10-10 14:30:00;13;Nuke
2315603;8211;7092;2017-10-10 14:30:00;7;Inferno
2315769;4608;6094;2017-10-10 15:00:00;1;Mirage
2315769;4608;6094;2017-10-10 15:00:00;4;Train
2315781;4674;5422;2017-10-10 15:00:00;-6;Mirage
2315781;4674;5422;2017-10-10 15:00:00;-3;Overpass
2315790;8459;7787;2017-10-10 16:00:00;-5;Inferno
2315790;8459;7787;2017-10-10 16:00:00;10;Mirage
2315790;8459;7787;2017-10-10 16:00:00;12;Train
2315788;7969;8009;2017-10-10 16:05:00;14;Overpass
2315788;7969;8009;2017-10-10 16:05:00;-6;Mirage
2315788;7969;8009;2017-10-10 16:05:00;7;Cobblestone
2315793;7610;8135;2017-10-10 16:05:00;1;Train
2315793;7610;8135;2017-10-10 16:05:00;8;Overpass
2315786;8120;8305;2017-10-10 16:10:00;14;Mirage
2315786;8120;8305;2017-10-10 16:10:00;10;Train
2315787;7521;7844;2017-10-10 16:10:00;-11;Mirage
2315787;7521;7844;2017-10-10 16:10:00;-3;Cobblestone
2315789;7367;7017;2017-10-10 16:10:00;7;Cache
2315789;7367;7017;2017-10-10 16:10:00;9;Train
2315791;7174;7898;2017-10-10 16:10:00;-14;Cobblestone
2315791;7174;7898;2017-10-10 16:10:00;-5;Inferno
2315792;8339;5337;2017-10-10 16:10:00;-2;Cobblestone
2315792;8339;5337;2017-10-10 16:10:00;-5;Inferno
2315731;7532;6896;2017-10-10 17:00:00;-13;Train
2315731;7532;6896;2017-10-10 17:00:00;2;Cache
2315731;7532;6896;2017-10-10 17:00:00;13;Cobblestone
2315735;4602;7124;2017-10-10 17:00:00;8;Overpass
2315735;4602;7124;2017-10-10 17:00:00;-8;Cobblestone
2315735;4602;7124;2017-10-10 17:00:00;2;Train
2315796;8105;6343;2017-10-10 17:05:00;-2;Cobblestone
2315796;8105;6343;2017-10-10 17:05:00;4;Inferno
2315796;8105;6343;2017-10-10 17:05:00;-5;Overpass
2315721;6134;6745;2017-10-10 18:00:00;-5;Mirage
2315782;6094;8068;2017-10-10 18:30:00;9;Overpass
2315782;6094;8068;2017-10-10 18:30:00;8;Mirage
2315797;8120;7844;2017-10-10 18:40:00;13;Mirage
2315797;8120;7844;2017-10-10 18:40:00;5;Cobblestone
2315802;7898;8459;2017-10-10 18:40:00;5;Cobblestone
2315802;7898;8459;2017-10-10 18:40:00;8;Mirage
2315724;6978;6745;2017-10-10 19:00:00;-3;Mirage
2315816;7367;7969;2017-10-10 19:00:00;12;Cobblestone
2315816;7367;7969;2017-10-10 19:00:00;10;Inferno
2315817;5337;7610;2017-10-10 19:15:00;-3;Mirage
2315817;5337;7610;2017-10-10 19:15:00;12;Nuke
2315817;5337;7610;2017-10-10 19:15:00;-7;Train
2315726;7331;6745;2017-10-10 20:00:00;-4;Mirage
2315727;4501;8105;2017-10-10 20:00:00;-4;Train
2315728;6651;7552;2017-10-10 20:00:00;-5;Mirage
2315736;6978;4606;2017-10-10 20:00:00;7;Mirage
2315736;6978;4606;2017-10-10 20:00:00;7;Cache
2315738;4411;6669;2017-10-10 20:00:00;12;Cache
2315738;4411;6669;2017-10-10 20:00:00;10;Nuke
2315519;5995;5752;2017-10-10 20:25:00;-4;Cobblestone
2315519;5995;5752;2017-10-10 20:25:00;-8;Inferno
2315337;7234;5639;2017-10-10 21:00:00;-7;Inferno
2315528;4674;8347;2017-10-10 21:00:00;6;Cobblestone
2315528;4674;8347;2017-10-10 21:00:00;-6;Cache
2315528;4674;8347;2017-10-10 21:00:00;14;Overpass
2315729;4688;6896;2017-10-10 21:00:00;-9;Mirage
2315774;6134;7552;2017-10-10 21:00:00;-4;Cache
2315783;7669;5590;2017-10-10 21:10:00;9;Inferno
2315783;7669;5590;2017-10-10 21:10:00;9;Cobblestone
2315821;7969;7844;2017-10-10 21:10:00;5;Overpass
2315821;7969;7844;2017-10-10 21:10:00;-12;Mirage
2315821;7969;7844;2017-10-10 21:10:00;-3;Cobblestone
2315775;4688;8105;2017-10-10 22:00:00;3;Cache
2315822;8459;5337;2017-10-10 22:00:00;12;Inferno
2315822;8459;5337;2017-10-10 22:00:00;5;Train
2315743;5138;7367;2017-10-10 22:10:00;2;Train
2315743;5138;7367;2017-10-10 22:10:00;4;Mirage
2315520;6665;4991;2017-10-10 23:05:00;11;Train
2315520;6665;4991;2017-10-10 23:05:00;4;Overpass
2315542;8372;5906;2017-10-11 02:45:00;-1;Train
2315770;7880;8398;2017-10-11 03:10:00;-4;Mirage
2315833;6057;8378;2017-10-11 03:10:00;-3;Inferno
2315543;7961;8241;2017-10-11 04:10:00;3;Cache
2315772;8398;5873;2017-10-11 04:10:00;6;Inferno
2315544;7878;7220;2017-10-11 04:50:00;-3;Mirage
2315771;8328;8241;2017-10-11 05:15:00;-3;Mirage
2315779;7092;7962;2017-10-11 10:30:00;4;Train
2315779;7092;7962;2017-10-11 10:30:00;5;Mirage
2315838;7967;5680;2017-10-11 10:30:00;-10;Mirage
2315839;5607;7517;2017-10-11 11:00:00;2;Cobblestone
2315835;5680;8008;2017-10-11 11:30:00;-4;Overpass
2315835;5680;8008;2017-10-11 11:30:00;-4;Cache
2315840;6899;7962;2017-10-11 13:00:00;-5;Train
2315840;6899;7962;2017-10-11 13:00:00;-1;Nuke
2315836;7344;7092;2017-10-11 14:00:00;-3;Cobblestone
2315836;7344;7092;2017-10-11 14:00:00;-8;Cache
2315828;8068;5422;2017-10-11 15:05:00;8;Inferno
2315828;8068;5422;2017-10-11 15:05:00;2;Train
2315801;7552;8030;2017-10-11 17:00:00;3;Cache
2315825;7331;7144;2017-10-11 17:00:00;8;Mirage
2315825;7331;7144;2017-10-11 17:00:00;-5;Overpass
2315825;7331;7144;2017-10-11 17:00:00;4;Train
2315800;7870;7187;2017-10-11 18:00:00;4;Cobblestone
2315823;5310;4494;2017-10-11 18:00:00;-9;Cobblestone
2315823;5310;4494;2017-10-11 18:00:00;-2;Inferno
2315798;8030;5378;2017-10-11 18:10:00;-3;Inferno
2315803;8452;4688;2017-10-11 19:00:00;-1;Mirage
2315804;7870;7168;2017-10-11 19:00:00;2;Cache
2315805;5988;7234;2017-10-11 19:00:00;10;Train
2315806;6745;7197;2017-10-11 19:00:00;3;Mirage
2315818;4602;8392;2017-10-11 19:00:00;8;Train
2315784;7497;7964;2017-10-11 19:15:00;-10;Mirage
2315784;7497;7964;2017-10-11 19:15:00;-1;Inferno
2315854;8030;6651;2017-10-11 19:20:00;-12;Cobblestone
2315449;5378;8068;2017-10-11 19:25:00;-4;Inferno
2315445;7234;7168;2017-10-11 20:00:00;-4;Inferno
2315809;4501;7020;2017-10-11 20:00:00;-4;Mirage
2315812;6745;7552;2017-10-11 20:00:00;4;Inferno
2315807;6896;7144;2017-10-11 20:10:00;7;Mirage
2315811;7197;6651;2017-10-11 20:10:00;-10;Train
2315808;8452;8030;2017-10-11 20:15:00;-10;Mirage
2315810;5988;5929;2017-10-11 20:15:00;6;Train
2315826;4602;6978;2017-10-11 20:15:00;-8;Mirage
2315826;4602;6978;2017-10-11 20:15:00;3;Cobblestone
2315826;4602;6978;2017-10-11 20:15:00;13;Train
2315521;6667;5991;2017-10-11 20:20:00;4;Nuke
2315521;6667;5991;2017-10-11 20:20:00;13;Overpass
2315824;7532;4411;2017-10-11 20:20:00;-16;Train
2315824;7532;4411;2017-10-11 20:20:00;-11;Cache
2315813;5639;6959;2017-10-11 21:00:00;-6;Mirage
2315819;8068;7856;2017-10-11 21:00:00;3;Train
2315646;7865;5929;2017-10-11 21:10:00;8;Cache
2315646;7865;5929;2017-10-11 21:10:00;-11;Inferno
2315646;7865;5929;2017-10-11 21:10:00;-14;Train
2315815;7197;7552;2017-10-11 21:15:00;3;Mirage
2315785;8127;8401;2017-10-11 21:45:00;-4;Inferno
2315785;8127;8401;2017-10-11 21:45:00;3;Nuke
2315785;8127;8401;2017-10-11 21:45:00;1;Train
2315522;7175;7533;2017-10-11 22:30:00;-9;Overpass
2315522;7175;7533;2017-10-11 22:30:00;-9;Mirage
2315708;5973;5752;2017-10-11 23:10:00;2;Train
2315708;5973;5752;2017-10-11 23:10:00;10;Inferno
2315852;5479;7616;2017-10-12 01:05:00;-5;Inferno
2315485;7880;7616;2017-10-12 02:10:00;-12;Mirage
2315551;7723;7924;2017-10-12 02:10:00;-2;Mirage
2315546;8181;8384;2017-10-12 02:40:00;2;Mirage
2315871;7616;8378;2017-10-12 03:05:00;12;Nuke
2315547;7924;8351;2017-10-12 03:45:00;-13;Cobblestone
2315832;7878;6057;2017-10-12 04:00:00;-2;Inferno
2315479;7616;7723;2017-10-12 04:35:00;3;Train
2315549;8349;7880;2017-10-12 05:35:00;-3;Cobblestone
2315856;8048;8461;2017-10-12 06:30:00;-1;Train
2315857;6352;8460;2017-10-12 10:30:00;1;Inferno
2315837;7517;8008;2017-10-12 11:00:00;-10;Cache
2315837;7517;8008;2017-10-12 11:00:00;-2;Overpass
2315841;5607;8021;2017-10-12 11:00:00;-13;Train
2315844;8434;8435;2017-10-12 11:00:00;-9;Cobblestone
2315845;7967;6468;2017-10-12 11:00:00;-14;Cache
2315846;6922;7594;2017-10-12 11:00:00;-2;Cache
2315842;5293;6010;2017-10-12 12:00:00;-1;Inferno
2315848;7212;8434;2017-10-12 12:00:00;10;Train
2315849;8435;6468;2017-10-12 12:00:00;-4;Mirage
2315858;8047;8000;2017-10-12 12:30:00;-1;Cobblestone
2315861;6094;8068;2017-10-12 14:30:00;-12;Train
2315861;6094;8068;2017-10-12 14:30:00;6;Inferno
2315861;6094;8068;2017-10-12 14:30:00;-6;Cache
2315891;7348;8461;2017-10-12 14:30:00;4;Cobblestone
2315862;7367;8462;2017-10-12 15:10:00;8;Cobblestone
2315862;7367;8462;2017-10-12 15:10:00;12;Mirage
2315892;6352;8000;2017-10-12 15:35:00;1;Inferno
2315827;5929;7865;2017-10-12 17:00:00;1;Overpass
2315827;5929;7865;2017-10-12 17:00:00;10;Cache
2315863;8135;8463;2017-10-12 17:10:00;15;Inferno
2315863;8135;8463;2017-10-12 17:10:00;2;Overpass
2315893;8460;8047;2017-10-12 17:10:00;7;Mirage
2315722;5988;6651;2017-10-12 18:00:00;-7;Train
2315834;4608;6094;2017-10-12 18:00:00;6;Train
2315834;4608;6094;2017-10-12 18:00:00;-3;Nuke
2315834;4608;6094;2017-10-12 18:00:00;-3;Mirage
2315860;7331;4602;2017-10-12 18:00:00;-1;Nuke
2315860;7331;4602;2017-10-12 18:00:00;-11;Train
2315895;8000;8048;2017-10-12 18:20:00;-1;Mirage
2315897;8460;8461;2017-10-12 18:50:00;8;Train
2314715;8347;6669;2017-10-12 19:00:00;-8;Cache
2314715;8347;6669;2017-10-12 19:00:00;4;Cobblestone
2314715;8347;6669;2017-10-12 19:00:00;-7;Mirage
2315864;7870;7197;2017-10-12 19:00:00;-5;Cobblestone
2315865;8105;7144;2017-10-12 19:00:00;3;Mirage
2315896;7367;8135;2017-10-12 19:10:00;6;Mirage
2315896;7367;8135;2017-10-12 19:10:00;5;Inferno
2315859;4494;4411;2017-10-12 20:00:00;-4;Mirage
2315859;4494;4411;2017-10-12 20:00:00;-6;Overpass
2315866;5988;6745;2017-10-12 20:00:00;5;Mirage
2315868;4688;7168;2017-10-12 20:00:00;-11;Cache
2315898;8048;8460;2017-10-12 20:10:00;-3;Mirage
2315689;5752;6665;2017-10-12 20:20:00;4;Mirage
2315689;5752;6665;2017-10-12 20:20:00;-2;Overpass
2315689;5752;6665;2017-10-12 20:20:00;-12;Inferno
2315820;7713;7168;2017-10-12 21:00:00;4;Inferno
2315869;8105;7234;2017-10-12 21:00:00;-9;Inferno
2315870;4688;6651;2017-10-12 21:00:00;-7;Nuke
2315894;7331;6978;2017-10-12 22:00:00;-4;Mirage
2315313;8127;6652;2017-10-12 22:25:00;-9;Mirage
2315313;8127;6652;2017-10-12 22:25:00;-8;Nuke
2315690;6667;7533;2017-10-13 00:00:00;4;Mirage
2315690;6667;7533;2017-10-13 00:00:00;6;Inferno
2315550;4643;8372;2017-10-13 02:35:00;-2;Inferno
2315829;8351;7968;2017-10-13 03:10:00;2;Mirage
2315853;5873;8384;2017-10-13 03:40:00;-6;Mirage
2315830;7217;7961;2017-10-13 03:50:00;6;Cache
2315548;7591;5479;2017-10-13 04:10:00;-13;Mirage
2315855;8398;8378;2017-10-13 04:10:00;6;Mirage
2315552;5906;8328;2017-10-13 04:40:00;-9;Cache
2315677;6057;8384;2017-10-13 04:40:00;-1;Mirage
2315545;8181;7217;2017-10-13 05:20:00;2;Mirage
2315553;7220;7968;2017-10-13 05:30:00;2;Mirage
2315902;7660;7716;2017-10-13 10:15:00;12;Train
2315902;7660;7716;2017-10-13 10:15:00;12;Mirage
2315903;7606;8207;2017-10-13 13:30:00;14;Cobblestone
2315903;7606;8207;2017-10-13 13:30:00;11;Overpass
2315901;6420;6419;2017-10-13 19:30:00;-12;Cache
2315905;6418;6419;2017-10-13 21:45:00;-1;Cache
2315739;6665;6667;2017-10-14 04:25:00;-2;Cache
2315739;6665;6667;2017-10-14 04:25:00;-9;Overpass
2315914;7716;7606;2017-10-14 07:05:00;-11;Inferno
2315914;7716;7606;2017-10-14 07:05:00;-15;Nuke
2315913;7092;4865;2017-10-14 07:30:00;3;Mirage
2315913;7092;4865;2017-10-14 07:30:00;-6;Overpass
2315913;7092;4865;2017-10-14 07:30:00;-4;Inferno
2315884;6094;6693;2017-10-14 11:00:00;6;Inferno
2315884;6094;6693;2017-10-14 11:00:00;11;Train
2315915;7962;7092;2017-10-14 11:45:00;-10;Cobblestone
2315915;7962;7092;2017-10-14 11:45:00;11;Cache
2315915;7962;7092;2017-10-14 11:45:00;-11;Inferno
2315906;7348;6352;2017-10-14 12:30:00;7;Train
2315885;4494;4501;2017-10-14 13:30:00;6;Cobblestone
2315885;4494;4501;2017-10-14 13:30:00;11;Train
2315907;8460;6352;2017-10-14 14:30:00;-5;Cache
2315907;8460;6352;2017-10-14 14:30:00;11;Inferno
2315907;8460;6352;2017-10-14 14:30:00;4;Mirage
2315886;4602;8452;2017-10-14 16:10:00;5;Train
2315886;4602;8452;2017-10-14 16:10:00;-1;Cobblestone
2315886;4602;8452;2017-10-14 16:10:00;-7;Mirage
