eventId;firPlace;eventType;eventTitleFemale0;teamQnt;prizeUSD;maxPrizeUSD;endDate
4318;2820;Online;False;4;5650.0;0;2018-12-15
4300;13200;Local LAN;False;4;19800.0;0;2018-12-15
4205;125000;Intl. LAN;False;6;250000.0;0;2018-12-15
4160;70000;Intl. LAN;False;16;100000.0;0;2018-12-15
4135;0;Online;False;16;0.0;0;2018-12-14
4320;0;Online;False;4;0.0;0;2018-12-13
4125;0;Online;False;16;0.0;0;2018-12-13
4298;600;Online;False;4;1200.0;0;2018-12-13
4295;300;Online;False;4;400.0;0;2018-12-13
4228;3450;Online;False;16;11500.0;0;2018-12-13
4221;10000;Online;False;4;13000.0;0;2018-12-10
4272;28500;Intl. LAN;False;4;57000.0;0;2018-12-09
4304;800;Local LAN;False;4;1500.0;0;2018-12-09
4306;350;Reg. LAN;False;4;530.0;0;2018-12-09
4284;2000;Online;False;4;2000.0;0;2018-12-09
4301;7550;Local LAN;False;4;8627;0;2018-12-09
4257;18000;Intl. LAN;False;8;50000;0;2018-12-09
4282;2275;Local LAN;False;2;3700;0;2018-12-08
4278;5700;Reg. LAN;False;4;11400;0;2018-12-08
4302;16690;Online;False;4;33379;0;2018-12-08
4303;799;Local LAN;False;4;1583;0;2018-12-07
4224;0;Online;False;8;0;0;2018-12-07
4299;0;Online;False;3;0;0;2018-12-06
4261;0;Reg. LAN;False;4;0;0;2018-12-06
4260;0;Intl. LAN;False;4;0;0;2018-12-06
4259;0;Reg. LAN;False;2;0;0;2018-12-05
4258;0;Intl. LAN;False;2;0;0;2018-12-05
4296;700;Online;False;2;1050;0;2018-12-05
4285;0;Online;False;2;0;0;2018-12-05
4014;0;Online;False;2;0;0;2018-12-04
4293;5000;Online;False;2;6250;0;2018-12-02
4226;3450;Online;False;16;11500;0;2018-12-02
4234;0;Online;False;6;0;0;2018-12-02
4286;5700;Local LAN;False;4;11400;0;2018-12-01
4187;0;Online;False;2;0;0;2018-12-01
4186;0;Online;False;4;0;0;2018-11-30
3386;0;Online;False;4;0;0;2018-11-30
4276;0;Online;False;8;0;0;2018-11-29
4280;0;Online;False;4;0;0;2018-11-28
4279;0;Online;False;4;0;0;2018-11-28
4277;0;Online;False;4;0;0;2018-11-28
4134;0;Online;False;8;0;0;2018-11-27
4263;0;Online;False;4;0;0;2018-11-26
4275;1200;Local LAN;False;4;1800;0;2018-11-25
4274;3850;Local LAN;False;8;6400;0;2018-11-25
4269;0;Online;False;4;0;0;2018-11-25
4124;0;Online;False;16;0;0;2018-11-25
4264;8250;Local LAN;False;4;16250;0;2018-11-25
4262;800;Online;False;8;1200;0;2018-11-25
4252;5700;Reg. LAN;False;4;11400;0;2018-11-24
4245;4000;Local LAN;False;2;6000;0;2018-11-24
4230;880;Online;False;16;2500;0;2018-11-24
4271;0;Online;False;2;0;0;2018-11-23
4270;0;Online;False;4;0;0;2018-11-22
4251;5700;Online;False;4;11400;0;2018-11-22
4266;0;Online;False;4;0;0;2018-11-21
4189;0;Online;False;4;0;0;2018-11-21
4192;0;Online;False;2;0;0;2018-11-20
4254;0;Online;False;8;0;0;2018-11-20
4255;0;Online;False;2;0;0;2018-11-19
4141;0;Online;False;8;0;0;2018-11-19
4253;0;Online;False;2;0;0;2018-11-18
4247;10090;Online;False;4;19810;0;2018-11-18
4256;1300;Local LAN;False;4;1875;0;2018-11-18
4249;4550;Local LAN;False;4;10000;0;2018-11-18
4138;0;Online;False;8;0;0;2018-11-18
4130;0;Online;False;16;0;0;2018-11-18
4241;12500;Online;False;4;12500;0;2018-11-18
4250;857;Local LAN;False;4;857;0;2018-11-17
4248;0;Online;False;2;0;0;2018-11-17
4198;0;Online;False;8;0;0;2018-11-17
4144;0;Online;False;9;0;0;2018-11-16
4153;0;Online;False;8;0;0;2018-11-16
4150;0;Online;False;8;0;0;2018-11-16
4147;0;Online;False;8;0;0;2018-11-16
4238;0;Online;False;4;0;0;2018-11-16
4246;0;Local LAN;False;2;0;0;2018-11-15
4242;0;Online;False;4;0;0;2018-11-15
4155;800;Online;False;8;1200;0;2018-11-15
4118;5000;Reg. LAN;False;2;5000;0;2018-11-14
4239;0;Online;False;4;0;0;2018-11-14
4237;0;Online;False;4;0;0;2018-11-14
4185;0;Online;False;4;0;0;2018-11-14
4140;0;Online;False;8;0;0;2018-11-13
4191;0;Online;False;4;0;0;2018-11-13
4129;0;Online;False;8;0;0;2018-11-12
4123;0;Online;False;16;0;0;2018-11-12
4231;6000;Local LAN;False;2;10000;0;2018-11-11
4220;4050;Local LAN;False;2;5400;0;2018-11-11
4166;0;Local LAN;False;4;0;0;2018-11-11
4233;2750;Local LAN;False;4;4350;0;2018-11-11
4133;0;Online;False;8;0;0;2018-11-11
4219;20000;Reg. LAN;True;2;38000;0;2018-11-11
4223;2500;Local LAN;False;6;4500;0;2018-11-11
4222;14000;Reg. LAN;False;4;22500;0;2018-11-10
4225;0;Online;False;2;0;0;2018-11-10
4188;0;Online;False;4;0;0;2018-11-10
4200;0;Online;False;4;0;0;2018-11-08
4152;0;Online;False;4;0;0;2018-11-08
4218;3300;Reg. LAN;False;3;6650;0;2018-11-08
4172;8600;Online;False;16;17200;0;2018-11-08
4203;0;Online;False;8;0;0;2018-11-08
4128;0;Online;False;8;0;0;2018-11-07
4190;0;Online;False;4;0;0;2018-11-07
4117;1750;Online;False;8;5000;0;2018-11-07
4149;0;Online;False;8;0;0;2018-11-06
4146;0;Online;False;8;0;0;2018-11-06
4143;0;Online;False;8;0;0;2018-11-06
4199;0;Online;False;8;0;0;2018-11-06
4159;3557;Reg. LAN;False;2;5691;0;2018-11-04
4217;0;Online;False;2;0;0;2018-11-04
4137;0;Online;False;8;0;0;2018-11-04
4162;63750;Intl. LAN;False;8;150000;0;2018-11-04
4211;0;Online;False;4;0;0;2018-11-04
4216;0;Online;False;4;0;0;2018-11-03
4215;0;Online;False;2;0;0;2018-11-03
4213;2200;Local LAN;False;4;3520;0;2018-11-03
4214;6066;Local LAN;False;6;13657;0;2018-11-03
4127;0;Online;False;8;0;0;2018-11-03
4204;12500;Local LAN;False;4;22700;0;2018-11-03
4201;0;Online;False;4;0;0;2018-11-03
4145;0;Online;False;4;0;0;2018-11-02
4139;0;Online;False;8;0;0;2018-11-02
4212;2850;Local LAN;False;2;4275;0;2018-11-02
4151;0;Online;False;4;0;0;2018-11-02
4195;0;Online;False;4;0;0;2018-11-02
4148;0;Online;False;4;0;0;2018-11-01
4142;0;Online;False;4;0;0;2018-11-01
4202;0;Online;False;4;0;0;2018-10-31
4197;0;Online;False;2;0;0;2018-10-30
4132;0;Online;False;16;0;0;2018-10-30
4122;0;Online;False;16;0;0;2018-10-30
4196;15000;Local LAN;True;2;22000;0;2018-10-28
4176;0;Online;False;8;0;0;2018-10-28
4174;0;Online;False;8;0;0;2018-10-28
4114;2200;Local LAN;False;4;4400;0;2018-10-28
4154;4500;Reg. LAN;False;8;13000;0;2018-10-28
4194;2285;Local LAN;False;4;2285;0;2018-10-27
4173;0;Online;False;16;0;0;2018-10-27
4175;0;Online;False;8;0;0;2018-10-27
4165;0;Online;False;4;0;0;2018-10-27
4180;460;Online;False;4;765;0;2018-10-27
4193;7000;Online;False;8;10000;0;2018-10-25
4136;0;Online;False;8;0;0;2018-10-25
4126;0;Online;False;8;0;0;2018-10-25
4131;0;Online;False;8;0;0;2018-10-23
4121;0;Online;False;16;0;0;2018-10-23
4171;0;Online;False;8;0;0;2018-10-21
4170;0;Online;False;8;0;0;2018-10-21
4184;0;Online;False;4;0;0;2018-10-21
4167;2880;Local LAN;False;8;5760;0;2018-10-21
4179;9164;Local LAN;False;8;17182;0;2018-10-21
4181;11000;Online;False;4;22000;0;2018-10-21
4164;2728;Local LAN;False;3;4774;0;2018-10-20
4182;3900;Local LAN;False;2;6800;0;2018-10-20
4163;2550;Local LAN;False;4;6250;0;2018-10-20
4169;0;Online;False;8;0;0;2018-10-20
4168;0;Online;False;8;0;0;2018-10-20
4178;0;Online;False;4;0;0;2018-10-19
4157;0;Online;False;4;0;0;2018-10-18
4120;2500;Online;False;4;5000;0;2018-10-15
4161;1736;Local LAN;False;2;3472;0;2018-10-14
4158;1067;Online;False;9;1423;0;2018-10-14
4156;5782;Reg. LAN;False;2;8673;0;2018-10-13
4115;1700;Local LAN;False;2;2900;0;2018-10-13
4119;6197;Local LAN;False;6;11620;0;2018-10-13
4116;8000;Local LAN;False;4;16000;0;2018-10-12
4113;450;Local LAN;False;4;950;0;2018-10-07
4452;0;asd;False;4;0;0;2019-03-17
4472;0;asd;False;8;0;0;1999-11-30
4473;0;asd;False;8;0;0;1999-11-30
