matchlinkId;map;teamAId;teamBId
2306581;Mirage;7451;4688
2306581;Cobblestone;7451;4688
2306582;Train;4869;7318
2306582;Mirage;4869;7318
2306582;Dust2;4869;7318
2306471;Dust2;6902;4494
2306577;Nuke;5974;5991
2306575;Mirage;6998;4445
2306575;Cache;6998;4445
2306575;Nuke;6998;4445
2306472;Mirage;4494;6902
2306578;Cobblestone;7175;5973
2306473;Cobblestone;5422;6902
2306474;Mirage;6902;5422
2306579;Nuke;6673;6615
2306464;Nuke;5995;5991
2305499;Cobblestone;6673;6615
2306587;Cache;5973;5005
2306587;Nuke;5973;5005
2305498;Cache;6615;6673
2306358;Dust2;6137;6290
2306566;Train;6947;7081
2306566;Mirage;6947;7081
2306544;Mirage;6715;6774
2306544;Cobblestone;6715;6774
2306545;Cache;5013;6342
2306545;Dust2;5013;6342
2306546;Cobblestone;7244;6445
2306546;Overpass;7244;6445
2306580;Mirage;4865;6502
2306580;Train;4865;6502
2306580;Dust2;4865;6502
2306588;Overpass;6673;5974
2306588;Dust2;6673;5974
2306357;Cobblestone;6290;6137
2306543;Cache;7373;6908
2306543;Mirage;7373;6908
2306513;Dust2;5293;6714
2306513;Nuke;5293;6714
2306511;Mirage;6010;7102
2306511;Cache;6010;7102
2306512;Mirage;6248;6898
2306512;Dust2;6248;6898
2306514;Dust2;6894;7092
2306514;Mirage;6894;7092
2306514;Cache;6894;7092
2306547;Mirage;6774;7373
2306547;Cache;6774;7373
2306548;Cache;6715;6908
2306548;Cobblestone;6715;6908
2306549;Cache;6445;5013
2306549;Mirage;6445;5013
2306550;Overpass;7244;6342
2306550;Cobblestone;7244;6342
2306516;Cobblestone;6010;6681
2306516;Mirage;6010;6681
2306551;Cache;6774;6908
2306551;Overpass;6774;6908
2306552;Cobblestone;6715;7373
2306552;Dust2;6715;7373
2306553;Cache;6445;6342
2306553;Dust2;6445;6342
2306554;Cache;7244;5013
2306554;Mirage;7244;5013
2306518;Dust2;7347;7270
2306518;Cache;7347;7270
2306517;Cache;5293;6248
2306517;Overpass;5293;6248
2306583;Overpass;6756;7450
2306515;Cache;7092;6714
2306515;Train;7092;6714
2306584;Dust2;4876;5489
2306599;Cache;5489;6756
2306600;Cobblestone;4876;7450
2306585;Cache;7020;7182
2306586;Mirage;7145;7367
2306589;Nuke;7175;5995
2306602;Cache;7145;7020
2306603;Train;7367;7182
2306590;Nuke;6615;5991
2306487;Cache;6762;7397
2306488;Train;7397;6762
2306595;Train;5995;5973
2306595;Cache;5995;5973
2306595;Nuke;5995;5973
2305878;Train;6137;4608
2306596;Dust2;6615;6673
2306596;Cobblestone;6615;6673
2305879;Nuke;4501;6665
2306557;Overpass;6774;7244
2306557;Dust2;6774;7244
2306558;Cobblestone;7421;5680
2306558;Dust2;7421;5680
2306555;Cache;7324;6908
2306555;Train;7324;6908
2306555;Nuke;7324;6908
2306556;Cache;5013;6773
2306556;Cobblestone;5013;6773
2306519;Dust2;6714;6681
2306519;Mirage;6714;6681
2306293;Overpass;6665;6137
2306560;Nuke;7421;7244
2306560;Cobblestone;7421;7244
2306520;Cache;7270;6248
2306520;Train;7270;6248
2306559;Cache;6908;6773
2306559;Train;6908;6773
2306559;Nuke;6908;6773
2306562;Cache;5680;6774
2306562;Train;5680;6774
2306561;Cobblestone;7324;5013
2306561;Cache;7324;5013
2306561;Overpass;7324;5013
2306601;Overpass;7450;6756
2306563;Cache;6773;7421
2306563;Dust2;6773;7421
2306622;Train;7095;7449
2306622;Cobblestone;7095;7449
2306604;Mirage;7367;7145
2306618;Dust2;6756;7020
2306618;Overpass;6756;7020
2306621;Nuke;4803;7453
2306621;Cobblestone;4803;7453
2306619;Train;7367;5489
2306619;Dust2;7367;5489
2306594;Cobblestone;6998;7018
2306594;Mirage;6998;7018
2306625;Dust2;7454;7318
2306625;Train;7454;7318
2306625;Mirage;7454;7318
2306623;Train;4803;7449
2306623;Cobblestone;4803;7449
2306623;Mirage;4803;7449
2306607;Overpass;5988;5752
2306605;Overpass;5995;5991
2306605;Nuke;5995;5991
2306608;Mirage;4863;6680
2306294;Cobblestone;4501;4608
2306294;Overpass;4501;4608
2306609;Cobblestone;6211;5996
2306606;Cache;6615;7175
2306606;Mirage;6615;7175
2306606;Cobblestone;6615;7175
2306597;Cobblestone;6558;6208
2306597;Cache;6558;6208
2306610;Cache;6667;7010
2306295;Dust2;4608;6137
2306295;Train;4608;6137
2306611;Nuke;6680;5988
2306611;Train;6680;5988
2306598;Cache;7452;6799
2306598;Train;7452;6799
2306612;Dust2;4863;5752
2306613;Nuke;6667;5996
2306613;Mirage;6667;5996
2306564;Mirage;6908;7244
2306564;Train;6908;7244
2306521;Cache;6248;6714
2306521;Mirage;6248;6714
2306521;Cobblestone;6248;6714
2306626;Train;7367;6756
2306627;Mirage;5489;7020
2306627;Overpass;5489;7020
2306627;Dust2;5489;7020
2306628;Train;5489;6756
2306629;Cache;5489;7020
2306629;Dust2;5489;7020
2306567;Mirage;5378;4494
2306568;Cobblestone;4494;5378
2306614;Mirage;7010;6211
2306631;Mirage;6618;7081
2306632;Cobblestone;6621;6947
2306634;Mirage;6799;6767
2306615;Dust2;4863;6680
2306615;Mirage;4863;6680
2306615;Overpass;4863;6680
2306636;Cache;6799;7445
2306636;Cobblestone;6799;7445
2306364;Train;6290;5973
2306635;Mirage;6621;6618
2306635;Nuke;6621;6618
2306363;Cobblestone;5973;6290
2306366;Train;5973;5996
2306641;Train;6621;7445
2306641;Cache;6621;7445
2306642;Cobblestone;6799;6618
2306642;Mirage;6799;6618
2306616;Nuke;6211;6667
2306616;Mirage;6211;6667
2306616;Train;6211;6667
2306365;Nuke;5996;5973
2306639;Train;6615;5752
2306640;Train;5752;6615
2306617;Cache;7010;5752
2306617;Train;7010;5752
2306617;Mirage;7010;5752
2306620;Cobblestone;6615;5995
2306620;Dust2;6615;5995
2306620;Train;6615;5995
2306637;Dust2;4803;7018
2306638;Mirage;7018;4803
2306569;Train;6902;4991
2306570;Train;4991;6902
2306368;Nuke;7010;6290
2306367;Mirage;6290;7010
2306362;Train;7010;5996
2306361;Mirage;5996;7010
2306651;Nuke;7209;5607
2306651;Train;7209;5607
2306652;Dust2;7381;7212
2306652;Mirage;7381;7212
2306643;Cache;7343;5258
2306644;Nuke;6353;7343
2306645;Mirage;6681;7278
2306649;Cache;4803;7187
2306650;Nuke;7187;4803
2306647;Mirage;6771;6947
2306647;Cobblestone;6771;6947
2306646;Overpass;6767;7081
2306646;Mirage;6767;7081
2306697;Mirage;5682;7170
2306697;Dust2;5682;7170
2306687;Train;7095;7361
2306688;Cobblestone;7454;7018
2306691;Mirage;7397;6737
2306689;Mirage;6807;6495
2306692;Train;6737;7397
2306700;Overpass;6764;5158
2306700;Dust2;6764;5158
2306657;Nuke;5973;4608
2306658;Mirage;4863;7010
2306690;Cobblestone;4602;6745
2306693;Cobblestone;6495;7018
2306659;Nuke;5995;6665
2306694;Dust2;7018;6495
2306660;Overpass;4863;4608
2306695;Mirage;6762;7449
2306661;Cobblestone;5995;7010
2306662;Train;5973;6665
2306696;Overpass;7449;6762
2306664;Overpass;5995;4863
2306663;Train;6665;4608
2306665;Cache;5973;7010
2306666;Overpass;5995;4608
2306667;Mirage;5973;4863
2306668;Dust2;6665;7010
2306698;Dust2;7069;6474
2306698;Cobblestone;7069;6474
2306669;Mirage;7010;4608
2306670;Mirage;4863;6665
2306671;Nuke;5995;5973
2306699;Dust2;7139;6161
2306699;Mirage;7139;6161
2306699;Cobblestone;7139;6161
2306654;Overpass;7077;6176
2306654;Dust2;7077;6176
2306654;Train;7077;6176
2306719;Mirage;5680;6010
2306719;Cobblestone;5680;6010
2306723;Overpass;7456;6353
2306723;Dust2;7456;6353
2306702;Train;7018;7361
2306702;Cobblestone;7018;7361
2306728;Overpass;5154;6569
2306728;Dust2;5154;6569
2306727;Overpass;7459;6294
2306727;Dust2;7459;6294
2306706;Cobblestone;7331;4674
2306706;Cache;7331;4674
2306706;Dust2;7331;4674
2306672;Cobblestone;6137;7175
2306673;Mirage;6667;5752
2306703;Nuke;6745;6807
2306703;Mirage;6745;6807
2306703;Train;6745;6807
2306710;Cache;7018;6762
2306711;Train;6762;7018
2306674;Overpass;4411;4494
2306675;Train;6667;7175
2306712;Train;7397;4803
2306676;Train;4411;5752
2306707;Cobblestone;7020;6134
2306707;Cache;7020;6134
2306677;Dust2;6137;4494
2306713;Mirage;4803;7397
2306679;Cobblestone;4494;7175
2306678;Overpass;4411;6667
2306680;Dust2;6137;5752
2306726;Overpass;6789;6947
2306726;Dust2;6789;6947
2306726;Train;6789;6947
2306681;Nuke;4411;7175
2306704;Mirage;5996;6707
2306704;Train;5996;6707
2306682;Cobblestone;4494;5752
2306683;Nuke;6137;6667
2306684;Cobblestone;4411;6137
2306685;Train;6667;4494
2306686;Mirage;5752;7175
2306705;Dust2;5956;6290
2306705;Cobblestone;5956;6290
2306730;Overpass;7462;5272
2306730;Cache;7462;5272
2306720;Cobblestone;6598;7421
2306724;Overpass;6352;7457
2306724;Dust2;6352;7457
2306724;Train;6352;7457
2306721;Overpass;6353;6248
2306722;Mirage;6774;7421
2306757;Dust2;7346;7391
2306757;Train;7346;7391
2306758;Cobblestone;7464;7258
2306758;Mirage;7464;7258
2306756;Train;7466;6681
2306756;Cobblestone;7466;6681
2306725;Overpass;6773;6715
2306725;Dust2;6773;6715
2306759;Mirage;7467;7465
2306759;Dust2;7467;7465
2306759;Cache;7467;7465
2306738;Mirage;7018;7449
2306739;Cobblestone;7449;7018
2306746;Mirage;6855;4602
2306747;Nuke;6978;6946
2306731;Train;7463;4469
2306731;Cache;7463;4469
2306749;Nuke;6946;4602
2306750;Train;6978;6855
2306735;Cache;5929;4688
2306735;Cobblestone;5929;4688
2306736;Cobblestone;7018;6807
2306736;Mirage;7018;6807
2306736;Overpass;7018;6807
2306751;Mirage;6978;6946
2306751;Overpass;6978;6946
2305880;Cache;6615;4991
2306791;Overpass;7302;6767
2306791;Dust2;7302;6767
2306792;Overpass;6619;7320
2306792;Dust2;6619;7320
2305881;Cobblestone;5422;5991
2306296;Overpass;5422;4991
2306798;Cache;7077;6010
2306798;Train;7077;6010
2306798;Dust2;7077;6010
2306799;Cache;7468;5607
2306799;Mirage;7468;5607
2306799;Dust2;7468;5607
2306800;Nuke;7469;5680
2306800;Mirage;7469;5680
2306801;Cobblestone;7470;6386
2306801;Mirage;7470;6386
2306732;Mirage;4469;7379
2306732;Train;4469;7379
2306793;Dust2;7465;6681
2306793;Nuke;7465;6681
2306793;Overpass;7465;6681
2306794;Dust2;7258;7391
2306794;Overpass;7258;7391
2306733;Dust2;5272;7326
2306733;Overpass;5272;7326
2306297;Overpass;5991;6615
2306297;Dust2;5991;6615
2306297;Cobblestone;5991;6615
2306795;Cobblestone;6681;7391
2306795;Mirage;6681;7391
2306795;Train;6681;7391
2306811;Nuke;7308;7378
2306811;Mirage;7308;7378
2306813;Mirage;7473;7471
2306813;Cache;7473;7471
2306813;Overpass;7473;7471
2306760;Dust2;7326;4469
2306760;Cache;7326;4469
2306748;Mirage;5125;7157
2306753;Nuke;7461;6807
2306298;Cobblestone;6615;4991
2306298;Dust2;6615;4991
2306714;Nuke;6137;5995
2306714;Train;6137;5995
2306714;Dust2;6137;5995
2306752;Train;6807;7157
2306754;Dust2;7461;5125
2306755;Dust2;7157;7461
2306755;Cache;7157;7461
2306818;Mirage;7473;7308
2306818;Cobblestone;7473;7308
2306818;Cache;7473;7308
2306715;Dust2;4411;7010
2306715;Cobblestone;4411;7010
2306819;Inferno;6871;6242
2306808;Train;4773;7175
2306809;Cobblestone;7175;7092
2306804;Cobblestone;5607;6386
2306804;Dust2;5607;6386
2306803;Cobblestone;5680;6010
2306803;Mirage;5680;6010
2306810;Mirage;7092;4773
2306810;Cache;7092;4773
2306810;Dust2;7092;4773
2306745;Mirage;6176;4791
2306745;Cobblestone;6176;4791
2306745;Train;6176;4791
2306805;Cache;6010;6386
2306805;Cobblestone;6010;6386
2306805;Mirage;6010;6386
2306832;Dust2;7461;4602
2306832;Train;7461;4602
2306832;Cobblestone;7461;4602
2306833;Mirage;6978;6807
2306833;Nuke;6978;6807
2306806;Overpass;6714;6353
2306834;Mirage;4602;6978
2306834;Overpass;4602;6978
2306835;Train;7331;6651
2306835;Cache;7331;6651
2306797;Mirage;6192;6773
2306797;Cobblestone;6192;6773
2306807;Cobblestone;6681;7421
2306744;Mirage;7458;6422
2306744;Cobblestone;7458;6422
2306814;Cobblestone;7397;6495
2306836;Train;6651;5929
2306836;Dust2;6651;5929
2306812;Mirage;5154;6403
2306812;Cobblestone;5154;6403
2306716;Train;6137;6665
2306716;Mirage;6137;6665
2306815;Mirage;6495;7397
2306708;Train;7157;4688
2306708;Cache;7157;4688
2306816;Mirage;4803;7449
2306709;Cobblestone;6902;5929
2306709;Cache;6902;5929
2306817;Cache;7449;4803
2306837;Mirage;7331;4688
2306837;Dust2;7331;4688
2306717;Nuke;4411;6667
2306717;Train;4411;6667
2306717;Overpass;4411;6667
2306849;Overpass;7220;7104
2306849;Train;7220;7104
2306718;Train;4411;6137
2306718;Cache;4411;6137
2306718;Cobblestone;4411;6137
2306850;Overpass;7455;7106
2306850;Nuke;7455;7106
2306850;Cobblestone;7455;7106
2306838;Nuke;6908;6773
2306839;Mirage;5005;6366
2306841;Dust2;6366;6908
2306841;Overpass;6366;6908
2306841;Train;6366;6908
2306852;Cache;6161;6176
2306852;Dust2;6161;6176
2306853;Dust2;7077;7381
2306853;Overpass;7077;7381
2306840;Mirage;5005;6773
2306842;Cache;5005;6908
2306842;Dust2;5005;6908
2306867;Train;6290;5996
2306734;Mirage;5158;6294
2306734;Cobblestone;5158;6294
2306845;Train;6737;4803
2306868;Cobblestone;5996;6290
2306846;Mirage;4803;6737
2306372;Dust2;6290;6673
2306843;Mirage;6767;6619
2306843;Cobblestone;6767;6619
2306843;Train;6767;6619
2306847;Mirage;7187;6737
2306371;Dust2;6673;6290
2306848;Cache;6737;7187
2306869;Mirage;5974;5752
2306870;Mirage;5752;5974
2306844;Mirage;6789;6621
2306844;Cobblestone;6789;6621
2306871;Cobblestone;5005;7175
2306871;Train;5005;7175
2306871;Mirage;5005;7175
2306854;Nuke;7139;7209
2306854;Mirage;7139;7209
2306854;Overpass;7139;7209
2306856;Cache;4791;5680
2306856;Nuke;4791;5680
2306873;Train;6773;4773
2306873;Cobblestone;6773;4773
2306873;Mirage;6773;4773
2306874;Nuke;6422;6353
2306874;Overpass;6422;6353
2306875;Dust2;4803;6762
2306876;Nuke;6762;4803
2306648;Train;6621;6789
2306648;Mirage;6621;6789
2306648;Nuke;6621;6789
2306765;Overpass;6902;5378
2306877;Cache;7018;7187
2306766;Mirage;5378;6902
2306878;Mirage;7187;7018
2306761;Mirage;7010;6673
2306762;Cache;6673;7010
2306370;Dust2;6615;5974
2306369;Train;5974;6615
2306886;Cobblestone;5290;7381
2306886;Mirage;5290;7381
2306898;Train;7077;5682
2306898;Mirage;7077;5682
2306885;Overpass;7209;5293
2306885;Mirage;7209;5293
2306767;Overpass;5378;5995
2306851;Nuke;6773;6352
2306851;Overpass;6773;6352
2306768;Train;5995;5378
2306769;Dust2;6665;4991
2306890;Mirage;7361;7253
2306770;Train;4991;6665
2306891;Dust2;6745;6896
2306894;Mirage;6737;7449
2306771;Cobblestone;5378;5991
2306889;Cache;5158;6403
2306889;Nuke;5158;6403
2306889;Overpass;5158;6403
2306892;Nuke;4602;4445
2306895;Cobblestone;7449;6737
2306772;Mirage;5991;5378
2306893;Dust2;7476;4554
2306896;Mirage;7187;6495
2306773;Cache;6667;5995
2306897;Cache;6495;7187
2306774;Overpass;5995;6667
2306763;Mirage;6673;5974
2306764;Mirage;5974;6673
2306855;Mirage;7077;5290
2306855;Train;7077;5290
2306921;Overpass;7478;6555
2306899;Mirage;6134;5422
2306775;Cache;6667;4411
2306923;Cobblestone;6555;7477
2306776;Train;4411;6667
2306900;Dust2;6211;5752
2306777;Cache;4494;5991
2306920;Cache;6773;6353
2306920;Nuke;6773;6353
2306922;Cache;6241;6083
2306778;Dust2;5991;4494
2306901;Train;5988;6902
2306925;Cobblestone;6896;7361
2306925;Mirage;6896;7361
2306783;Dust2;4494;5995
2306924;Overpass;6241;6879
2306902;Cobblestone;6651;6615
2306927;Cache;6762;7187
2306784;Dust2;5995;4494
2306781;Train;5378;6665
2306940;Dust2;6241;7478
2306928;Cobblestone;7187;6762
2306903;Mirage;6902;6134
2306782;Nuke;6665;5378
2306926;Mirage;4554;4602
2306926;Cache;4554;4602
2306926;Cobblestone;4554;4602
2306931;Dust2;6495;6737
2306934;Cache;6619;6789
2306934;Nuke;6619;6789
2306939;Nuke;6083;7477
2306904;Cache;6651;6211
2306929;Cobblestone;7397;7018
2306779;Nuke;5422;5995
2306944;Train;4688;4869
2306944;Mirage;4688;4869
2306944;Cache;4688;4869
2306930;Train;7018;7397
2306780;Nuke;5995;5422
2306932;Mirage;6737;6495
2306941;Overpass;7477;6241
2306905;Train;5988;5422
2306905;Overpass;5988;5422
2306905;Nuke;5988;5422
2306949;Cobblestone;7072;6342
2306949;Cache;7072;6342
2306949;Overpass;7072;6342
2306950;Train;7482;7481
2306950;Overpass;7482;7481
2306951;Dust2;7483;7278
2306951;Cobblestone;7483;7278
2306952;Mirage;6894;6248
2306952;Cache;6894;6248
2306945;Cobblestone;6879;6555
2306946;Cache;6555;7477
2306785;Overpass;4411;6665
2306947;Dust2;6555;6879
2306947;Nuke;6555;6879
2306906;Overpass;6615;5752
2306906;Dust2;6615;5752
2306786;Cache;6665;4411
2306279;Cache;4411;5995
2306280;Nuke;5995;4411
2306907;Overpass;5988;6134
2306907;Cache;5988;6134
2306907;Mirage;5988;6134
2306789;Overpass;4991;5995
2306948;Overpass;4602;6896
2306948;Dust2;4602;6896
2306790;Dust2;5995;4991
2306787;Mirage;5422;4494
2306788;Cobblestone;4494;5422
2306908;Mirage;5752;6651
2306908;Cobblestone;5752;6651
2306908;Dust2;5752;6651
2306942;Mirage;7449;7437
2306942;Overpass;7449;7437
2306909;Dust2;6134;6211
2306909;Mirage;6134;6211
2306909;Cobblestone;6134;6211
2306917;Mirage;7301;4579
2306917;Cache;7301;4579
2306955;Mirage;7481;7278
2306955;Cobblestone;7481;7278
2306956;Dust2;6342;6248
2306956;Cache;6342;6248
2306943;Cobblestone;7187;7397
2306943;Mirage;7187;7397
2306943;Nuke;7187;7397
2306962;Cache;5395;4501
2306962;Dust2;5395;4501
2306962;Cobblestone;5395;4501
2306910;Cobblestone;6651;6902
2306910;Train;6651;6902
2306910;Overpass;6651;6902
2306881;Overpass;6665;5995
2306918;Dust2;7178;7299
2306918;Mirage;7178;7299
2306882;Overpass;5995;6665
2306912;Dust2;6902;6667
2306966;Train;7397;7437
2306966;Overpass;7397;7437
2306963;Train;6343;7425
2306963;Cobblestone;6343;7425
2306913;Mirage;6667;6902
2306965;Cobblestone;7187;7449
2306965;Cache;7187;7449
2306911;Nuke;6651;6211
2306911;Cobblestone;6651;6211
2306919;Train;7178;4579
2306919;Cobblestone;7178;4579
2306919;Dust2;7178;4579
2306964;Cobblestone;6343;4501
2306964;Overpass;6343;4501
2306971;Cobblestone;7487;6842
2306971;Cache;7487;6842
2306971;Mirage;7487;6842
2306933;Cobblestone;6773;7175
2306933;Overpass;6773;7175
2306933;Mirage;6773;7175
2306933;Dust2;6773;7175
2306961;Mirage;7212;5290
2306961;Dust2;7212;5290
2306916;Dust2;7381;5682
2306916;Overpass;7381;5682
2306916;Nuke;7381;5682
2306968;Mirage;7278;6248
2306968;Cobblestone;7278;6248
2306914;Dust2;6902;6665
2306915;Mirage;6665;6902
2306879;Nuke;5991;4411
2306880;Cache;4411;5991
2306883;Train;4494;4411
2306884;Dust2;4411;4494
2306979;Train;6774;7416
2306980;Cobblestone;7278;7416
2306981;Mirage;7343;6774
2306824;Mirage;7472;6756
2306887;Train;4674;6902
2306887;Cobblestone;4674;6902
2306887;Dust2;4674;6902
2306974;Nuke;7489;6978
2306826;Mirage;6221;6896
2306973;Overpass;6473;4602
2306888;Train;7157;6134
2306888;Dust2;7157;6134
2306888;Overpass;7157;6134
2306977;Mirage;6462;7484
2306977;Overpass;6462;7484
2306978;Dust2;7051;7333
2306978;Train;7051;7333
2306982;Nuke;6176;5293
2306982;Overpass;6176;5293
2306982;Dust2;6176;5293
2306993;Cache;7343;6248
2306995;Nuke;6714;7416
2306975;Train;6758;7397
2306976;Cobblestone;7405;7187
2306831;Cache;7018;5909
2307004;Train;5996;7106
2307004;Mirage;5996;7106
2307005;Cache;7104;6290
2307005;Cobblestone;7104;6290
2307005;Mirage;7104;6290
2307000;Train;5258;6353
2307001;Mirage;7491;6248
2307002;Train;6681;5258
2307003;Mirage;6681;6715
2307007;Mirage;7405;7397
2307007;Nuke;7405;7397
2307007;Overpass;7405;7397
2306820;Dust2;6137;5422
2306820;Mirage;6137;5422
2306820;Overpass;6137;5422
2306830;Cache;7253;4554
2306821;Cobblestone;4411;6665
2306821;Train;4411;6665
2306821;Overpass;4411;6665
2307012;Train;7212;7077
2307012;Cache;7212;7077
2307012;Dust2;7212;7077
2306996;Mirage;7489;7472
2306996;Overpass;7489;7472
2307019;Dust2;7018;4554
2307019;Mirage;7018;4554
2306822;Train;6615;4494
2306822;Cache;6615;4494
2307021;Cobblestone;6618;6621
2307021;Train;6618;6621
2306823;Nuke;6667;5378
2306823;Overpass;6667;5378
2306823;Cache;6667;5378
2307020;Nuke;7106;6290
2307020;Train;7106;6290
2307025;Mirage;5258;6248
2307026;Dust2;6598;6714
2307027;Overpass;6715;6774
2307022;Dust2;6619;6789
2307022;Mirage;6619;6789
2307028;Train;6715;5258
2306997;Overpass;4602;6896
2306997;Mirage;4602;6896
2307008;Overpass;6665;6137
2307008;Train;6665;6137
2307009;Train;6667;6615
2307009;Overpass;6667;6615
2307013;Dust2;6248;7344
2307013;Mirage;6248;7344
2307014;Mirage;6774;6681
2307014;Train;6774;6681
2307015;Cobblestone;7092;4863
2307015;Cache;7092;4863
2307033;Train;7397;7018
2307033;Cobblestone;7397;7018
2307034;Nuke;7187;4803
2307034;Mirage;7187;4803
2307040;Dust2;6789;6621
2307040;Train;6789;6621
2307037;Cobblestone;7220;5752
2307035;Cache;4803;7018
2307035;Mirage;4803;7018
2307035;Train;4803;7018
2307038;Cache;7010;5996
2307023;Cobblestone;6297;4445
2307023;Overpass;6297;4445
2307023;Mirage;6297;4445
2307024;Train;7234;6058
2307024;Mirage;7234;6058
2307010;Train;6615;6665
2307010;Cobblestone;6615;6665
2307010;Overpass;6615;6665
2307039;Cobblestone;6297;6058
2307039;Overpass;6297;6058
2307039;Dust2;6297;6058
2307016;Train;7344;6773
2307016;Dust2;7344;6773
2307016;Cobblestone;7344;6773
2307017;Cache;4863;6774
2307017;Mirage;4863;6774
2307049;Mirage;7496;7495
2307049;Overpass;7496;7495
2307043;Cobblestone;7397;7187
2307043;Nuke;7397;7187
2307018;Mirage;6773;4863
2307018;Dust2;6773;4863
2307050;Cache;7497;7449
2307050;Cobblestone;7497;7449
2307044;Mirage;7187;7018
2307044;Overpass;7187;7018
2307055;Cobblestone;6619;6618
2307055;Overpass;6619;6618
2307055;Mirage;6619;6618
2307047;Cobblestone;7010;5752
2307047;Dust2;7010;5752
2307051;Mirage;7498;6793
2307051;Cache;7498;6793
2307045;Mirage;7018;4803
2307045;Dust2;7018;4803
2307046;Cache;7220;5996
2307046;Mirage;7220;5996
2307052;Mirage;7500;7499
2307052;Cache;7500;7499
2307053;Nuke;7234;4445
2307053;Cache;7234;4445
2307048;Train;5996;5752
2307048;Cache;5996;5752
2307054;Cobblestone;4445;6058
2307054;Train;4445;6058
2307067;Cache;6462;7051
2307067;Mirage;6462;7051
2307066;Train;6902;7157
2307066;Overpass;6902;7157
2307066;Dust2;6902;7157
2307042;Train;7018;7397
2307042;Overpass;7018;7397
2307068;Cobblestone;7145;4674
2307069;Overpass;7308;4602
2307070;Mirage;4501;7157
2307041;Nuke;4602;7489
2307041;Mirage;4602;7489
2307041;Cobblestone;4602;7489
2307071;Cache;7318;5395
2307075;Cache;5395;4674
2307075;Cobblestone;5395;4674
2307075;Dust2;5395;4674
2306630;Dust2;6799;6557
2306630;Overpass;6799;6557
2307072;Cache;7326;5524
2307072;Mirage;7326;5524
2307072;Overpass;7326;5524
2307073;Cobblestone;6964;4469
2307073;Train;6964;4469
2307076;Dust2;4602;7157
2307076;Nuke;4602;7157
2307074;Mirage;4469;7326
2307074;Cache;4469;7326
2307079;Overpass;4602;5395
2307079;Dust2;4602;5395
2307079;Mirage;4602;5395
2307131;Overpass;7505;7504
2307131;Dust2;7505;7504
2307081;Overpass;6773;4863
2307081;Dust2;6773;4863
2307091;Train;7331;6502
2307091;Dust2;7331;6502
2307132;Train;7506;6206
2307132;Cache;7506;6206
2307086;Mirage;4791;6747
2307086;Dust2;4791;6747
2307092;Mirage;7491;6785
2307092;Cache;7491;6785
2307093;Mirage;6785;6502
2307093;Dust2;6785;6502
2307094;Cobblestone;4688;7491
2307094;Mirage;4688;7491
2307082;Mirage;6747;4863
2307082;Cobblestone;6747;4863
2307087;Mirage;7503;4791
2307087;Dust2;7503;4791
2307089;Dust2;6747;6773
2307089;Cobblestone;6747;6773
2307098;Dust2;6785;7331
2307098;Cache;6785;7331
2307083;Dust2;4791;4863
2307083;Cobblestone;4791;4863
2307088;Train;7503;6773
2307088;Dust2;7503;6773
2307095;Dust2;7491;6502
2307095;Mirage;7491;6502
2307096;Cache;4688;7331
2307096;Overpass;4688;7331
2307084;Cache;7503;4863
2307084;Train;7503;4863
2307097;Nuke;4688;6502
2307097;Overpass;4688;6502
2307056;Dust2;6615;6665
2307114;Nuke;7234;4445
2307114;Cache;7234;4445
2307114;Mirage;7234;4445
2307057;Mirage;5752;6667
2307058;Dust2;6667;6665
2307059;Overpass;5422;6137
2307060;Cache;5991;7010
2307085;Dust2;4791;6773
2307085;Cobblestone;4791;6773
2307090;Dust2;7503;6747
2307090;Mirage;7503;6747
2307099;Train;7491;7331
2307099;Cobblestone;7491;7331
2307100;Cache;4688;6785
2307100;Mirage;4688;6785
2307106;Dust2;7381;7209
2307106;Mirage;7381;7209
2307106;Cobblestone;7381;7209
2307107;Overpass;7170;5293
2307107;Mirage;7170;5293
2307108;Mirage;6176;7077
2307108;Cobblestone;6176;7077
2307108;Dust2;6176;7077
2307109;Cache;5290;6161
2307109;Train;5290;6161
2307061;Nuke;5991;5422
2307111;Cobblestone;7381;7170
2307111;Dust2;7381;7170
2307110;Overpass;7077;5290
2307110;Mirage;7077;5290
2307101;Cobblestone;4863;4688
2307101;Cache;4863;4688
2307102;Dust2;6773;7331
2307102;Train;6773;7331
2307102;Nuke;6773;7331
2307115;Dust2;7499;7095
2307112;Mirage;5290;7381
2307112;Nuke;5290;7381
2307112;Overpass;5290;7381
2307116;Mirage;6793;7449
2307103;Train;7331;4863
2307103;Cobblestone;7331;4863
2307103;Nuke;7331;4863
2307125;Mirage;6964;5524
2307117;Cache;7449;7095
2307126;Cache;5524;4469
2307126;Train;5524;4469
2307118;Cache;6793;7499
2307119;Mirage;7499;7095
2307119;Train;7499;7095
2307156;Cobblestone;7489;4501
2307157;Mirage;7144;7157
2307127;Mirage;4469;7326
2307127;Dust2;4469;7326
2307160;Cobblestone;4602;7508
2307158;Cache;7018;6375
2307159;Cobblestone;6896;7461
2307161;Cobblestone;7169;5310
2307120;Cobblestone;7495;7502
2307162;Train;6683;7318
2307163;Cobblestone;6222;7507
2307062;Dust2;5752;6615
2307062;Overpass;5752;6615
2307062;Cache;5752;6615
2307121;Cobblestone;7497;7397
2307122;Cobblestone;7397;7502
2307123;Cache;7497;7495
2307063;Cache;7010;6137
